client_id,store_id,cashier_id,order_time
310,881,149,2016-11-28 21:07:10
941,675,880,2016-01-14 13:52:35
272,110,904,2015-03-25 22:01:54
805,391,305,2018-03-22 16:21:11
894,925,402,2015-10-14 02:39:49
742,920,203,2018-10-09 06:42:37
732,242,995,2018-03-16 10:20:50
751,422,562,2015-10-25 21:44:56
383,900,408,2013-12-27 04:45:54
653,683,406,2017-09-23 19:19:29
355,501,261,2017-09-22 10:49:37
542,948,880,2013-03-10 16:47:11
345,514,745,2013-11-04 06:29:34
662,261,601,2015-01-29 02:04:47
152,268,917,2013-02-28 10:55:05
322,846,510,2015-08-31 01:55:43
404,602,262,2014-09-30 22:56:27
685,203,426,2015-05-18 22:40:21
245,504,550,2019-03-27 23:52:11
612,946,604,2018-07-06 19:13:28
796,645,727,2014-11-13 12:06:13
545,756,670,2015-07-25 19:32:11
869,593,510,2013-03-15 09:51:09
406,26,413,2019-04-19 00:05:31
931,818,434,2018-12-06 21:17:01
6,422,908,2013-08-14 02:23:15
13,101,121,2015-07-26 08:16:28
205,781,54,2019-02-16 21:39:36
577,121,656,2015-05-14 13:08:11
233,876,408,2017-04-26 19:09:42
465,872,428,2015-08-06 06:35:26
855,375,673,2017-04-04 12:41:47
190,58,557,2017-12-20 02:42:11
812,913,858,2014-04-24 11:29:39
931,638,6,2015-12-15 05:57:47
993,126,811,2013-07-10 13:39:50
148,802,81,2015-08-21 13:09:32
539,190,909,2017-04-15 16:17:10
181,503,54,2018-04-23 22:30:52
285,369,421,2013-08-23 01:44:42
542,926,777,2014-10-30 13:47:27
88,401,341,2015-08-13 02:25:07
799,641,876,2014-04-06 00:58:44
258,880,692,2014-04-10 05:00:23
929,588,373,2016-08-20 13:07:53
746,457,637,2016-05-26 15:36:50
807,864,706,2016-05-24 18:11:35
80,812,339,2017-09-14 06:53:29
258,806,748,2015-10-19 19:08:08
727,249,748,2019-12-25 01:22:03
885,93,149,2013-02-05 13:49:04
200,878,917,2019-08-04 09:44:41
742,242,601,2014-02-01 03:27:40
444,538,950,2017-09-11 17:19:00
20,99,732,2019-02-16 07:35:37
48,652,280,2016-07-06 18:29:06
68,498,470,2018-10-19 15:37:02
327,103,777,2015-02-28 15:54:38
94,1,246,2018-08-22 20:20:14
394,855,692,2013-02-06 10:13:47
673,525,204,2014-06-08 07:29:20
41,344,621,2017-04-16 04:42:20
729,234,862,2014-04-08 07:02:24
531,943,540,2015-06-26 20:24:33
89,80,908,2014-01-15 19:08:48
412,773,341,2018-12-15 19:50:33
560,215,274,2019-03-28 04:34:38
801,325,558,2019-03-13 14:30:23
215,147,873,2015-02-11 14:32:10
842,200,87,2017-03-17 19:31:04
27,2,532,2017-08-11 22:44:46
581,499,9,2018-07-23 23:48:29
782,180,611,2017-12-21 18:10:53
586,874,311,2015-09-12 00:29:48
260,139,876,2013-10-28 00:53:29
341,449,292,2014-08-25 11:23:10
951,500,851,2018-04-02 13:13:49
942,29,883,2017-03-22 06:51:12
902,291,571,2017-07-27 19:53:00
329,785,914,2014-08-28 06:47:03
210,378,581,2016-07-31 12:21:22
60,783,559,2013-04-20 00:37:10
852,414,203,2013-02-05 21:02:48
24,635,312,2017-04-20 10:01:58
970,292,558,2018-12-13 14:03:41
113,291,39,2018-10-03 06:44:04
969,974,939,2015-11-11 06:13:27
300,727,305,2016-08-23 12:19:33
948,55,908,2018-09-12 17:26:02
317,494,959,2015-09-30 09:08:39
214,999,262,2013-12-17 03:24:34
893,689,61,2017-08-26 21:54:40
539,534,557,2016-08-06 11:45:36
781,224,91,2014-12-03 17:44:09
804,122,505,2014-05-15 20:30:14
630,744,557,2018-04-06 09:26:34
875,816,527,2016-01-04 23:25:42
877,139,846,2016-11-14 01:43:08
475,898,204,2016-02-27 17:34:24
304,644,611,2018-05-28 00:16:39
175,727,19,2016-04-29 02:16:47
545,559,748,2016-11-04 22:16:24
943,629,940,2016-08-22 18:15:02
828,254,305,2018-06-14 14:55:55
433,67,773,2013-02-17 03:25:04
458,829,470,2017-10-02 07:48:19
888,853,122,2013-07-23 12:41:08
388,512,635,2019-01-24 02:25:35
169,329,234,2015-10-09 16:38:22
210,947,292,2016-11-18 15:06:41
800,632,908,2019-02-05 09:27:57
580,369,39,2015-04-11 12:03:13
528,735,274,2016-03-07 13:57:53
300,440,581,2014-02-18 19:45:00
951,426,995,2015-07-16 20:33:36
351,778,31,2016-07-18 20:28:22
953,779,917,2019-08-28 20:18:56
220,672,611,2014-04-30 03:42:03
206,432,940,2018-12-04 16:12:15
844,348,748,2019-01-23 00:47:16
692,541,39,2017-12-29 16:47:43
883,672,637,2017-04-27 22:08:06
445,246,645,2013-11-06 11:21:25
164,317,955,2015-12-01 07:26:09
517,152,939,2014-02-14 09:59:20
31,189,227,2017-06-15 19:38:44
194,277,959,2015-04-26 01:10:37
949,51,155,2014-02-19 05:23:15
703,66,706,2013-12-22 12:05:48
697,365,637,2013-06-07 02:55:26
823,68,606,2013-12-22 03:42:10
823,695,227,2014-01-19 11:45:50
22,829,87,2013-03-18 01:15:08
459,864,510,2013-05-29 19:47:40
946,80,559,2016-12-18 11:52:47
137,467,373,2016-02-21 05:13:42
381,934,858,2015-02-18 02:16:20
135,119,305,2019-01-01 11:00:11
485,737,196,2013-05-27 14:32:23
932,182,727,2015-11-17 05:40:36
421,221,880,2018-11-18 09:58:09
903,850,532,2016-09-28 21:59:26
686,662,9,2018-03-10 12:22:32
559,563,102,2014-08-03 17:39:55
729,728,280,2014-10-16 08:36:21
259,744,31,2015-10-06 13:22:41
201,417,617,2018-10-12 22:58:28
360,114,227,2014-08-18 16:23:06
328,412,122,2019-05-18 02:47:59
454,764,550,2018-12-10 07:17:02
809,807,978,2017-07-06 23:04:40
352,1,39,2018-08-03 21:36:58
858,814,773,2015-04-03 19:49:19
452,497,121,2019-12-08 14:30:10
505,159,617,2016-08-23 16:47:02
288,26,908,2014-09-18 04:20:11
201,834,102,2017-11-23 12:53:58
494,621,373,2017-03-05 21:27:43
591,169,811,2013-12-30 14:55:05
550,576,959,2018-12-29 03:41:40
736,887,773,2018-05-23 10:06:18
776,832,510,2015-01-10 21:16:35
61,739,227,2016-11-20 11:35:01
434,16,601,2018-01-04 00:54:51
692,927,640,2019-01-19 23:30:07
367,654,611,2015-02-18 22:31:49
16,603,552,2017-02-23 06:24:27
796,529,261,2019-06-16 22:00:33
325,613,811,2013-05-16 15:55:59
752,278,341,2018-09-09 07:46:00
162,459,899,2016-11-08 05:15:10
251,880,30,2017-08-30 13:08:43
671,161,978,2013-12-12 17:06:11
204,661,510,2014-05-29 18:13:10
92,410,774,2013-04-07 06:32:47
910,623,262,2016-07-26 18:34:21
105,307,880,2014-01-27 05:26:14
101,320,339,2013-02-23 01:29:12
964,208,406,2019-07-05 01:50:13
454,501,30,2015-05-26 13:24:44
69,956,592,2017-05-28 12:51:02
53,209,39,2014-03-22 22:39:43
981,754,525,2014-06-21 17:43:23
685,628,121,2016-02-07 22:00:14
881,269,14,2019-09-05 22:09:34
929,566,264,2016-04-24 21:35:46
146,468,373,2017-11-09 01:44:30
121,301,939,2019-08-12 23:53:20
228,959,908,2013-04-03 13:21:31
868,859,402,2018-06-05 01:10:33
296,323,442,2018-11-02 01:48:54
598,125,917,2015-06-22 07:52:59
810,48,763,2015-11-11 05:38:08
376,31,527,2018-09-15 04:59:40
59,23,774,2016-05-22 08:04:39
605,137,940,2015-08-16 11:10:21
967,205,862,2017-05-27 07:58:49
749,581,552,2013-01-01 23:46:12
19,93,858,2014-12-10 02:29:48
271,641,618,2017-04-23 02:37:11
934,417,470,2013-12-08 01:26:23
969,498,121,2015-05-04 20:43:57
520,674,558,2019-10-02 14:23:41
496,651,540,2014-07-23 14:13:30
646,756,811,2015-10-15 15:16:25
684,817,616,2015-06-22 13:18:55
149,644,774,2014-07-31 22:15:08
922,197,562,2015-08-22 11:24:54
396,468,339,2018-06-19 19:50:05
219,870,640,2017-02-02 03:55:43
397,889,234,2013-10-08 15:48:41
786,171,39,2013-05-25 11:13:55
694,617,558,2013-04-18 06:06:25
910,164,908,2017-11-29 13:41:56
727,400,706,2013-01-04 07:02:52
311,120,773,2014-03-23 22:46:56
459,194,909,2013-06-19 22:22:37
6,530,85,2017-11-02 16:31:09
987,225,102,2014-02-06 22:58:25
225,609,339,2019-03-24 05:49:43
764,750,102,2017-05-09 05:25:00
415,15,692,2018-03-13 23:46:25
252,389,883,2013-06-14 13:59:10
43,543,557,2015-09-14 07:22:33
297,304,556,2015-10-07 03:21:09
934,732,669,2016-01-22 23:38:23
950,398,616,2016-05-22 20:47:00
317,86,899,2013-04-16 09:18:01
965,495,262,2018-03-25 12:31:19
522,821,621,2017-01-07 20:29:56
753,971,611,2017-04-05 02:40:02
743,241,745,2017-09-02 11:06:08
128,77,748,2017-05-06 23:52:31
288,175,552,2018-03-08 17:55:11
507,173,473,2019-09-07 20:14:11
970,967,621,2015-05-14 00:50:51
526,309,557,2018-04-13 22:44:33
588,195,470,2014-08-31 08:00:46
565,372,155,2013-09-20 09:10:46
187,738,811,2013-10-24 06:39:32
24,343,280,2019-12-05 08:14:38
790,911,873,2013-04-27 14:34:07
288,272,80,2019-09-05 16:39:37
25,117,540,2014-05-04 18:02:00
894,281,264,2018-03-31 08:29:42
752,974,617,2014-05-28 01:09:56
731,890,914,2016-11-24 18:12:43
237,825,31,2015-01-24 14:37:52
691,810,779,2015-01-04 16:03:00
146,750,559,2014-06-05 04:23:03
246,515,978,2015-05-18 07:18:20
125,1,85,2016-07-03 02:21:15
842,161,656,2015-09-05 14:58:22
386,148,669,2014-06-25 02:44:40
682,615,732,2013-01-23 16:19:56
473,616,61,2016-03-20 08:49:10
225,2,558,2014-12-07 22:57:09
714,41,473,2015-04-16 03:36:13
307,100,763,2015-10-02 05:30:37
380,893,811,2016-12-24 07:17:39
651,256,30,2019-05-10 11:23:31
885,879,864,2014-07-21 11:33:00
82,269,635,2015-12-08 03:00:46
607,191,302,2018-08-16 20:23:24
619,757,408,2013-02-08 08:19:45
979,47,510,2013-09-19 12:16:42
620,594,562,2016-03-23 09:26:14
77,316,898,2016-06-01 00:28:57
172,680,635,2019-07-21 20:44:49
285,691,846,2018-12-10 12:09:30
614,304,558,2016-07-11 06:00:14
180,906,606,2013-09-07 19:18:52
79,346,618,2017-12-13 08:13:29
80,230,376,2016-04-09 01:09:42
877,528,91,2014-11-19 08:10:25
942,564,91,2016-12-15 10:06:55
197,275,274,2018-03-22 15:30:02
556,310,262,2019-01-15 06:48:36
179,406,914,2015-03-04 06:03:32
224,973,779,2017-06-18 09:08:20
768,552,835,2019-03-19 11:50:17
20,45,246,2016-12-17 07:05:43
603,575,904,2017-04-14 13:11:39
669,979,121,2013-12-16 14:03:16
607,445,917,2014-02-28 02:30:57
322,21,748,2019-11-26 20:46:14
895,827,635,2015-07-28 16:19:12
648,77,312,2017-01-21 23:10:40
87,613,745,2014-01-03 01:12:08
592,412,85,2014-01-04 01:33:11
675,250,264,2014-03-23 08:20:01
668,68,727,2015-09-12 23:44:21
618,480,865,2015-08-05 12:14:52
269,375,865,2015-07-30 03:31:21
285,518,170,2017-01-19 18:20:02
161,545,899,2015-06-25 21:39:41
326,444,616,2015-10-03 06:26:36
320,445,732,2017-11-10 17:10:05
924,377,265,2015-11-27 09:13:50
570,566,939,2015-01-18 11:53:35
687,365,19,2015-08-16 09:29:39
706,316,959,2014-12-21 03:59:08
274,553,361,2015-01-24 14:14:30
647,462,647,2018-01-22 06:32:51
332,188,312,2019-09-18 00:46:14
392,966,617,2017-08-28 17:23:51
778,865,406,2016-11-17 03:07:02
193,636,706,2018-04-11 13:54:24
875,329,473,2015-04-21 09:29:30
301,190,384,2014-10-31 21:17:46
500,822,195,2016-03-21 15:15:09
534,279,995,2018-03-05 05:17:34
820,599,413,2017-03-01 04:19:16
182,526,505,2015-09-28 07:48:03
114,917,727,2017-06-28 22:10:34
778,34,227,2015-03-16 00:28:00
555,391,315,2015-02-22 01:39:11
607,379,950,2013-05-10 07:51:16
974,477,203,2013-05-19 21:15:50
465,188,122,2018-04-13 18:01:20
982,707,449,2019-12-21 06:06:35
64,19,995,2016-09-22 15:16:06
184,420,876,2016-03-27 03:43:15
508,955,618,2019-07-24 14:43:51
822,411,559,2013-08-24 10:59:20
426,896,637,2018-07-22 16:01:53
715,435,85,2017-11-01 16:29:23
954,575,341,2017-05-09 10:27:22
990,143,876,2015-08-01 16:46:16
627,841,315,2018-12-27 21:09:14
8,206,315,2016-04-22 13:26:20
759,953,763,2013-10-12 15:27:24
70,932,204,2013-12-11 11:02:21
409,580,557,2019-02-14 12:46:55
252,26,978,2018-10-09 00:09:54
699,959,940,2015-02-17 11:40:22
326,411,430,2019-09-09 00:57:49
526,297,674,2017-09-13 23:53:29
936,290,748,2013-09-27 19:00:34
945,59,384,2017-07-24 23:50:18
727,634,262,2018-01-09 16:45:27
533,827,376,2016-11-28 07:30:12
296,964,777,2016-06-25 04:34:39
170,904,473,2019-04-30 18:21:19
63,861,230,2017-01-23 10:26:07
125,482,373,2018-12-24 10:55:39
783,708,959,2014-02-05 10:15:38
744,550,421,2015-03-30 00:28:21
817,78,421,2015-04-28 07:21:23
899,352,604,2015-04-11 17:41:41
119,492,955,2016-11-15 03:13:23
634,102,774,2019-03-26 12:49:03
964,758,880,2014-03-19 01:47:18
17,450,54,2018-09-03 19:44:38
86,524,745,2017-04-06 03:17:30
824,641,80,2015-11-11 04:05:57
664,786,85,2013-11-23 17:50:46
269,14,28,2015-11-16 10:07:44
326,280,204,2017-04-17 03:42:54
79,835,376,2018-07-08 09:32:11
154,532,774,2018-05-13 16:03:03
599,494,864,2014-05-26 01:06:32
906,462,428,2015-07-11 20:01:45
965,276,204,2017-07-01 22:41:27
103,980,899,2017-01-07 02:46:09
852,376,909,2018-07-21 15:56:40
71,134,559,2019-02-18 14:14:51
629,75,449,2019-01-08 10:58:10
387,815,774,2019-06-25 01:20:37
871,752,604,2019-05-18 10:14:05
765,882,39,2015-01-18 21:36:19
35,659,311,2019-07-06 07:10:47
420,481,19,2019-05-14 08:21:05
60,637,264,2015-02-19 23:13:37
451,969,85,2015-05-11 09:09:28
965,955,204,2018-06-07 22:24:15
333,109,449,2015-12-21 04:36:27
57,506,94,2016-08-07 06:05:25
908,638,950,2013-02-14 12:55:16
785,75,315,2018-10-18 14:15:47
719,889,898,2013-01-31 11:12:00
482,491,102,2016-12-13 23:40:32
248,495,470,2013-03-09 21:40:54
328,105,745,2014-03-25 04:52:00
130,128,894,2017-07-10 08:01:17
610,21,402,2016-11-18 12:05:59
648,565,483,2019-04-30 03:01:59
462,151,406,2018-02-24 01:27:38
566,305,408,2014-07-08 11:54:35
945,34,550,2018-09-02 10:28:24
865,311,87,2019-08-22 21:05:28
805,333,950,2014-09-09 04:14:36
700,568,558,2013-10-06 03:16:01
902,901,601,2017-01-21 17:14:02
562,672,122,2014-10-26 09:27:48
567,843,899,2017-06-06 03:28:59
203,550,872,2017-10-09 15:04:57
86,829,122,2019-01-04 08:12:43
766,279,39,2016-02-27 18:30:56
321,877,265,2018-03-26 21:59:27
393,264,647,2019-02-14 23:05:16
476,593,959,2013-07-13 07:41:56
318,623,946,2016-12-30 01:22:39
763,62,196,2013-01-08 10:53:02
494,834,865,2017-08-31 03:00:06
493,243,234,2019-10-29 06:03:40
492,442,858,2018-09-26 21:27:08
188,34,376,2017-04-20 20:04:38
576,659,645,2014-12-25 11:25:33
728,944,532,2015-08-17 20:35:46
699,518,61,2015-01-14 12:47:45
567,77,430,2015-12-29 07:05:18
697,683,909,2015-12-27 21:24:03
979,170,532,2019-12-30 12:03:03
830,1,180,2014-06-05 11:28:14
367,860,864,2014-07-08 16:45:47
332,387,149,2014-03-20 12:29:51
915,6,550,2013-01-01 17:18:46
315,402,261,2018-11-09 01:28:15
759,949,678,2017-07-31 16:54:13
14,987,663,2015-10-07 10:56:16
204,162,581,2014-10-11 23:51:49
680,783,559,2019-04-09 10:30:16
425,427,670,2014-11-21 18:57:21
595,442,978,2017-03-14 15:49:19
118,159,413,2014-04-15 06:55:42
788,351,581,2015-06-15 15:37:54
703,568,562,2016-12-28 08:02:29
826,496,899,2014-08-27 06:41:27
312,798,470,2016-04-16 06:54:04
494,932,473,2019-06-13 21:20:50
66,637,635,2018-06-27 21:28:42
449,786,552,2014-05-25 07:48:21
27,680,61,2017-11-27 13:45:37
776,879,558,2019-06-22 21:21:06
188,915,904,2017-01-10 20:49:25
286,549,706,2015-04-04 15:51:44
984,118,872,2019-09-06 06:54:11
51,963,550,2017-09-22 13:04:37
415,492,54,2018-05-06 07:33:28
775,862,402,2013-05-07 15:25:33
785,551,571,2015-07-27 22:57:41
261,202,647,2018-10-31 05:47:40
709,885,430,2017-04-06 05:33:26
686,401,361,2017-06-08 20:25:05
449,270,121,2018-02-10 04:16:56
761,804,876,2014-12-13 05:51:56
381,258,430,2018-06-07 21:37:26
927,293,773,2019-09-08 15:17:14
904,82,811,2019-07-22 11:34:59
776,786,26,2019-11-16 04:09:56
761,689,635,2018-12-19 20:11:26
378,411,434,2013-10-25 11:59:55
145,64,872,2017-08-16 04:56:20
308,862,339,2018-11-02 15:37:11
917,407,617,2018-03-16 11:18:51
153,356,505,2013-11-14 08:04:55
446,302,552,2018-02-04 21:30:04
671,840,91,2019-12-02 12:54:05
359,724,773,2019-09-27 22:42:18
544,874,946,2013-09-21 09:49:08
244,411,84,2016-08-04 08:28:04
586,99,376,2014-06-01 00:26:25
723,66,898,2018-08-22 22:00:26
27,465,532,2016-05-21 02:15:25
553,866,341,2018-03-31 03:56:40
555,824,54,2017-04-28 08:22:12
838,893,102,2016-11-29 16:51:34
908,534,865,2014-04-06 21:01:24
877,159,426,2014-03-22 13:26:41
469,163,601,2018-02-10 08:30:48
208,162,19,2018-01-11 06:21:38
915,186,122,2016-05-14 02:01:06
936,359,858,2015-05-11 20:18:16
826,436,777,2014-05-07 12:41:49
699,628,312,2013-01-26 14:20:29
621,792,581,2018-12-19 11:04:21
359,872,914,2015-07-26 02:32:01
985,142,745,2014-02-16 15:38:59
836,114,442,2013-04-09 10:29:26
997,967,61,2018-11-24 07:36:32
84,238,611,2014-09-10 07:57:32
382,905,779,2017-08-31 13:46:55
512,611,883,2013-02-09 13:21:04
152,196,835,2018-07-31 13:10:30
282,72,862,2017-06-18 19:29:30
843,553,898,2019-10-01 03:28:39
276,217,91,2013-03-15 23:07:28
312,554,442,2013-09-26 03:35:57
423,778,894,2018-04-06 05:17:23
927,650,473,2014-04-02 09:27:57
561,918,81,2016-06-04 11:37:48
139,877,562,2016-09-12 04:15:57
991,609,428,2018-07-27 18:07:07
726,139,946,2015-10-21 02:52:36
285,791,430,2013-08-05 13:37:14
25,366,318,2014-07-24 04:31:46
265,683,80,2014-11-17 17:18:27
282,967,552,2013-12-18 21:36:25
107,618,532,2014-07-08 16:54:52
827,413,28,2016-03-10 17:21:26
906,86,102,2013-03-16 13:58:37
453,48,14,2018-02-02 20:08:48
404,378,341,2018-06-10 14:39:06
854,40,872,2016-09-28 03:16:32
783,505,361,2015-03-19 18:09:09
725,588,155,2019-01-16 19:41:55
686,506,227,2019-12-17 23:29:54
898,611,901,2019-12-14 10:23:49
356,196,674,2017-04-27 04:58:44
291,157,859,2019-07-15 10:01:27
933,396,28,2019-09-29 14:29:13
528,146,735,2015-10-08 15:27:48
360,143,899,2013-05-14 07:29:21
678,251,262,2013-05-07 09:41:06
574,183,402,2019-06-03 03:23:10
38,611,732,2013-09-13 05:12:25
293,704,373,2013-10-23 22:35:49
43,106,851,2019-01-04 21:50:52
598,884,616,2015-09-08 07:13:45
462,711,204,2018-02-10 14:43:30
504,597,102,2013-05-11 18:11:10
788,381,473,2017-10-04 00:12:28
552,39,426,2017-04-25 08:10:47
169,353,876,2016-05-07 05:51:35
281,399,421,2014-06-05 17:18:00
302,829,230,2013-05-06 17:44:11
927,118,80,2018-07-23 05:36:13
476,983,656,2013-05-22 16:26:07
76,666,873,2017-09-24 15:36:33
625,697,859,2017-08-01 10:33:51
85,477,663,2019-11-12 03:22:26
737,681,873,2013-01-05 15:26:40
197,468,773,2018-05-30 11:44:26
432,135,430,2018-10-21 16:13:41
15,543,246,2017-12-04 18:26:47
540,857,122,2016-05-21 14:15:14
923,211,592,2018-02-05 08:26:44
942,622,901,2018-12-02 19:34:52
810,344,635,2018-11-19 16:54:35
610,811,217,2014-01-27 13:22:28
320,668,673,2016-07-31 07:56:23
915,724,864,2019-04-24 19:03:52
722,40,473,2019-10-24 13:59:32
91,193,732,2015-04-29 11:44:36
781,630,562,2016-04-27 23:38:10
84,821,318,2014-12-10 17:55:36
288,982,402,2015-05-06 15:12:50
365,239,637,2017-02-25 10:24:04
855,566,669,2013-11-09 19:10:21
929,9,606,2015-08-26 15:57:09
193,57,706,2014-02-20 20:25:16
397,351,883,2015-01-23 21:08:41
999,256,617,2015-09-12 17:21:32
852,325,858,2016-01-21 05:51:07
162,415,9,2016-12-18 23:34:05
897,892,904,2015-05-18 13:57:20
961,567,311,2015-02-04 16:48:58
55,193,909,2014-07-04 02:51:25
115,446,376,2017-06-12 22:45:53
781,70,978,2019-10-28 18:58:18
107,401,170,2013-08-10 01:44:44
720,626,940,2017-05-23 18:22:28
43,933,402,2014-02-01 08:08:01
753,474,618,2018-08-29 15:33:26
853,823,473,2018-09-22 01:06:48
578,541,312,2016-10-04 22:16:56
430,79,647,2017-12-28 12:55:58
108,762,950,2014-03-22 14:05:40
154,131,292,2015-06-17 17:29:44
351,954,706,2018-06-15 13:59:14
506,427,302,2016-03-27 03:39:16
803,62,305,2015-11-10 07:25:27
730,44,645,2016-04-17 04:00:46
259,133,87,2017-07-11 23:24:12
187,773,950,2016-06-19 22:17:13
687,147,54,2015-07-19 20:14:01
253,663,14,2016-07-25 06:15:05
130,988,361,2017-11-11 20:12:34
665,137,180,2014-03-11 21:15:46
654,416,442,2019-04-21 17:17:57
188,298,550,2013-02-12 11:30:46
738,347,426,2016-05-30 05:46:42
52,328,940,2015-04-27 00:21:31
663,924,203,2018-09-01 03:33:50
273,452,261,2014-06-11 02:49:49
425,75,510,2019-11-21 08:29:54
329,798,835,2014-08-05 17:36:07
195,337,557,2018-05-24 23:57:30
292,673,811,2015-11-25 01:07:05
1,515,204,2017-12-18 14:42:25
674,797,635,2018-06-04 19:05:00
113,128,80,2017-08-13 17:07:25
694,787,227,2017-04-20 09:34:59
61,504,6,2014-05-02 01:35:28
364,595,26,2015-11-28 19:53:31
83,717,280,2016-03-31 17:48:52
607,800,950,2016-10-05 02:40:09
113,133,673,2013-10-09 22:16:55
20,478,774,2015-10-27 06:54:41
111,704,510,2017-04-24 18:46:42
540,489,663,2016-12-24 18:30:25
729,863,899,2013-09-07 19:37:12
959,509,909,2015-05-21 23:05:02
171,363,408,2013-06-10 11:07:17
756,845,426,2015-11-08 16:23:11
745,432,901,2015-02-12 00:36:03
348,327,90,2013-09-07 02:29:43
884,488,899,2019-05-03 12:24:28
389,33,84,2018-08-10 19:00:25
797,82,406,2014-07-30 00:13:14
365,805,940,2016-02-03 23:41:09
691,368,102,2017-05-05 17:45:44
916,111,510,2018-07-02 23:03:35
483,25,673,2019-12-02 21:39:17
442,950,384,2015-02-14 01:17:38
111,9,28,2019-01-05 19:43:56
231,557,862,2018-08-15 06:39:38
447,447,155,2014-05-01 15:08:29
22,497,592,2016-04-09 17:44:56
998,541,6,2018-10-28 16:45:38
852,933,592,2014-04-20 17:55:45
109,573,883,2016-02-02 22:52:09
951,472,90,2016-01-03 16:15:16
169,951,601,2019-05-25 21:41:35
305,423,227,2016-08-29 18:25:46
798,338,978,2014-01-23 04:01:29
46,724,901,2014-04-22 21:03:35
509,289,473,2017-12-26 19:24:24
992,280,532,2016-07-15 07:27:30
758,917,898,2017-08-25 23:35:26
600,894,14,2015-11-14 09:04:56
985,626,606,2019-02-06 20:35:54
283,202,955,2013-07-07 09:48:21
37,217,473,2019-01-31 23:12:41
345,749,373,2014-08-14 02:14:02
567,681,950,2016-05-13 13:17:58
846,117,274,2013-08-07 02:53:12
207,216,550,2015-07-05 09:31:05
341,425,950,2019-03-26 20:28:01
275,404,121,2013-09-22 19:02:20
400,270,122,2018-03-01 19:00:06
459,429,663,2015-12-14 03:50:06
156,438,955,2014-11-01 17:49:53
806,469,421,2018-02-06 23:01:05
413,237,939,2013-06-04 10:06:55
153,914,149,2019-07-04 23:06:29
149,249,604,2015-03-13 10:44:20
113,955,510,2013-10-03 06:10:36
173,775,946,2019-10-27 18:16:49
898,124,234,2015-08-21 13:49:06
200,306,341,2016-06-14 10:25:51
595,749,581,2016-11-14 04:34:17
587,433,261,2017-02-23 17:20:13
279,430,637,2014-07-29 08:34:17
350,574,473,2015-04-02 00:32:57
401,593,428,2019-09-14 23:00:30
685,804,601,2013-02-22 17:12:13
164,35,763,2017-01-16 00:12:30
835,227,81,2018-02-10 00:57:30
161,173,80,2016-11-11 22:39:53
540,95,779,2014-02-27 07:26:01
915,806,950,2015-11-27 17:44:12
791,471,373,2015-04-12 15:17:36
218,991,91,2018-12-26 21:54:30
690,995,908,2017-01-15 16:00:58
388,808,406,2015-07-13 03:11:32
202,13,196,2015-07-02 11:52:52
837,850,421,2015-08-03 14:36:49
803,478,408,2013-07-16 07:49:43
144,307,384,2015-03-05 10:24:32
838,681,669,2018-05-26 00:03:09
644,721,449,2016-05-06 15:58:00
686,431,361,2014-05-05 05:43:14
534,734,195,2015-04-30 14:35:23
316,278,552,2014-05-18 03:54:43
121,507,876,2014-07-14 23:39:45
47,395,87,2016-08-05 01:21:42
300,595,84,2015-03-01 17:14:03
262,673,505,2014-06-15 16:16:12
445,151,732,2014-07-01 10:09:44
363,170,406,2018-11-13 00:15:11
860,388,122,2014-05-31 21:13:07
644,277,180,2017-12-13 04:40:50
136,782,262,2019-06-30 01:46:38
452,806,470,2019-10-03 09:31:52
914,317,90,2015-09-05 04:42:20
464,819,227,2018-05-12 01:00:51
629,883,262,2018-07-13 03:08:31
329,784,872,2019-11-02 09:16:40
987,864,550,2015-03-31 07:04:32
239,626,876,2013-01-07 14:32:55
137,967,265,2019-10-13 08:39:27
770,757,611,2018-02-17 22:37:54
990,489,995,2016-12-10 21:03:58
388,447,90,2014-11-02 01:21:58
296,320,413,2013-05-02 05:13:57
529,27,442,2015-06-19 09:10:46
222,692,315,2015-07-15 06:16:16
910,651,624,2014-06-13 17:05:15
567,416,540,2018-10-12 13:37:36
20,294,611,2015-10-26 17:35:38
548,531,883,2016-07-24 11:48:27
878,873,361,2019-01-27 05:39:42
29,44,858,2015-02-14 21:22:09
723,571,909,2014-06-28 09:14:49
460,482,61,2019-12-15 21:58:30
933,590,894,2019-06-23 21:06:23
372,320,406,2013-04-19 22:19:05
52,926,81,2013-07-24 15:55:53
564,267,280,2013-10-24 14:54:51
865,940,155,2015-03-18 10:52:52
389,109,39,2018-03-01 01:52:40
729,262,373,2018-02-23 05:23:00
805,901,946,2016-07-04 20:29:16
858,380,302,2017-04-06 19:18:32
318,66,84,2018-05-09 16:47:01
58,627,735,2018-01-30 09:09:44
430,310,865,2017-02-06 09:56:16
767,560,217,2018-01-22 11:03:56
646,280,505,2017-03-22 00:52:03
360,877,914,2018-12-24 10:12:26
135,113,645,2019-12-12 12:54:42
29,551,170,2017-11-17 14:14:37
97,257,669,2015-06-23 14:40:54
668,938,606,2016-01-29 06:40:59
920,622,894,2014-01-19 04:50:15
486,111,706,2014-05-01 15:52:42
202,117,180,2016-09-28 23:00:02
262,476,408,2015-01-11 01:29:11
700,617,510,2018-01-11 12:00:07
142,55,670,2017-09-25 22:09:12
591,336,959,2018-08-02 10:03:20
361,349,361,2014-12-28 17:37:12
864,303,647,2015-01-10 11:18:47
