client_id,product_id,store_id,amount,purchase_time
171,903.620.62,664,2,2016-02-19 05:57:38
37,736.565.63,361,1,2019-07-11 02:43:15
539,726.429.48,68,1,2018-09-27 07:54:58
490,183.758.28,410,1,2017-03-28 10:14:41
359,206.418.77,376,2,2019-11-15 05:28:17
600,610.820.83,715,2,2016-11-16 16:12:17
285,803.631.58,170,3,2016-05-06 13:50:58
388,285.849.87,148,2,2017-01-03 14:35:40
662,900.770.85,145,1,2019-06-15 22:18:09
244,573.582.99,406,2,2017-02-09 14:35:14
903,636.517.40,769,3,2019-09-09 10:00:00
753,359.789.73,650,3,2016-05-25 15:28:30
26,697.628.65,769,1,2017-03-27 05:11:23
482,917.143.24,419,1,2016-11-13 00:25:42
34,888.975.97,931,2,2017-01-13 22:05:18
612,394.284.53,864,3,2018-09-19 11:53:43
460,250.519.86,588,1,2017-10-16 10:18:05
692,131.374.69,733,2,2017-06-02 00:54:18
670,346.447.10,352,2,2019-05-18 08:55:41
507,737.464.27,842,1,2016-05-02 00:25:23
163,742.302.83,147,3,2016-06-07 10:56:23
738,733.234.14,288,1,2018-08-07 02:53:16
643,284.126.23,434,2,2017-02-18 15:09:38
989,873.567.26,876,3,2016-12-06 08:11:06
823,838.408.93,115,3,2016-04-04 03:16:38
988,866.837.38,462,1,2019-09-22 19:53:33
422,394.429.40,73,3,2019-11-02 17:28:12
986,876.105.84,541,2,2019-03-16 17:05:16
87,732.848.48,886,1,2018-08-28 05:30:42
360,267.949.97,50,3,2018-10-18 13:10:58
350,456.467.75,1000,2,2018-03-21 12:01:43
817,776.584.95,287,3,2016-02-04 21:57:51
543,696.438.23,276,3,2018-09-03 21:34:31
779,321.551.17,188,1,2019-10-05 15:06:31
320,356.322.87,187,2,2016-02-14 02:52:31
505,168.253.38,126,3,2017-10-12 03:07:54
263,210.969.80,533,3,2019-04-24 00:38:31
824,761.413.60,343,2,2016-06-13 02:40:44
359,957.632.69,423,3,2017-02-10 09:02:01
930,715.394.25,466,3,2018-02-22 02:42:41
286,346.405.39,698,2,2019-12-21 22:43:00
317,483.392.72,15,3,2016-11-12 08:48:20
400,318.721.82,934,3,2019-09-04 15:06:30
403,108.546.74,890,2,2018-12-17 02:15:26
374,260.169.94,970,3,2016-08-22 20:03:33
882,617.619.95,174,1,2018-10-15 15:41:11
996,830.821.20,999,2,2017-12-19 09:08:28
783,699.825.41,474,1,2019-10-26 06:17:14
132,317.673.96,425,1,2019-10-28 04:08:05
381,636.517.40,337,3,2016-11-20 22:13:24
957,226.429.25,426,3,2017-01-11 19:59:11
132,590.893.86,535,1,2018-04-04 06:09:40
98,656.155.94,593,3,2016-01-08 16:04:56
587,561.786.54,125,1,2017-07-23 18:37:40
588,359.789.73,352,3,2019-01-20 21:31:39
273,153.721.63,191,2,2016-03-18 17:55:27
607,827.224.91,251,1,2017-02-12 20:34:27
223,413.145.76,109,1,2019-09-11 16:15:15
572,974.180.94,393,2,2018-09-04 04:03:12
720,203.580.31,287,1,2017-08-03 15:37:49
978,761.255.82,401,1,2016-02-23 20:24:12
823,929.130.40,321,2,2019-03-06 05:11:10
856,660.669.14,597,3,2019-06-04 06:52:37
135,541.302.63,254,2,2017-06-12 20:40:55
208,766.101.78,155,2,2019-07-20 00:10:55
986,265.812.94,787,2,2019-02-01 23:10:36
977,172.765.29,16,2,2019-10-21 11:42:40
391,189.207.13,559,3,2017-02-24 19:55:28
171,542.882.50,285,2,2018-10-05 12:24:56
476,234.461.15,322,2,2018-12-18 20:52:57
716,332.406.10,942,3,2016-01-19 12:17:06
551,512.812.74,616,2,2017-07-21 03:52:01
550,517.813.92,755,2,2019-11-28 10:08:31
588,872.302.60,296,3,2019-06-09 16:29:47
718,552.530.22,744,3,2016-09-04 19:00:11
65,517.279.94,457,2,2018-02-24 12:31:33
801,863.752.22,369,3,2016-06-15 21:52:47
580,455.761.38,742,2,2017-07-04 17:34:40
829,638.518.58,73,3,2016-07-13 23:04:00
512,888.228.64,253,1,2019-10-26 11:26:31
962,319.775.72,269,1,2016-04-13 14:59:14
518,185.426.59,35,3,2018-01-19 05:42:55
978,292.162.34,694,3,2017-07-15 14:22:36
927,409.560.97,18,1,2019-02-06 22:54:14
299,293.664.99,332,3,2016-03-23 22:07:17
482,512.812.74,473,3,2019-09-23 06:02:08
813,367.759.93,895,1,2016-05-22 04:38:28
312,153.721.63,416,1,2019-09-07 16:13:41
469,494.743.93,326,2,2017-10-02 18:40:50
267,732.848.48,187,3,2019-10-23 22:10:30
672,868.118.69,486,1,2019-05-27 14:26:08
447,176.811.94,128,1,2018-03-04 18:07:56
579,930.211.92,391,3,2016-03-08 10:48:08
85,254.601.65,498,3,2017-02-12 03:05:16
128,447.859.57,942,1,2016-02-04 21:13:08
689,886.258.88,221,3,2017-04-25 12:09:41
250,561.786.54,716,2,2018-01-14 04:50:20
545,704.606.21,592,3,2019-02-13 20:18:46
603,714.633.73,556,2,2017-12-07 04:30:32
336,461.454.22,963,1,2019-07-01 21:30:01
75,600.817.80,834,3,2019-03-17 13:46:41
727,153.721.63,263,1,2019-01-16 19:38:50
289,674.777.93,696,3,2017-06-05 01:26:31
802,153.878.73,369,1,2018-08-18 06:37:25
32,698.697.52,328,2,2016-02-22 01:16:23
318,541.302.63,907,1,2016-08-14 14:26:01
962,642.753.76,641,2,2017-11-19 01:27:58
207,613.824.34,602,2,2017-05-04 10:02:28
698,590.893.86,806,1,2016-12-25 16:38:58
977,873.567.26,721,3,2018-07-18 01:51:25
966,513.197.33,271,1,2017-02-14 13:14:30
836,799.138.58,479,1,2019-11-23 19:44:22
723,832.694.43,293,3,2018-01-14 07:23:20
343,561.786.54,190,2,2017-12-18 01:03:56
660,665.312.12,898,1,2017-09-11 12:40:12
499,737.464.27,65,2,2019-11-11 13:14:23
438,665.825.52,726,3,2017-02-09 03:24:16
97,824.918.52,624,3,2017-07-26 05:28:17
583,862.180.34,887,3,2016-02-10 04:46:52
571,351.205.18,661,1,2019-07-20 07:19:41
357,418.209.33,479,1,2018-12-05 18:18:26
679,622.806.20,625,3,2018-12-04 05:22:48
216,825.890.26,966,3,2016-02-13 11:15:45
216,917.143.24,915,1,2019-09-12 13:10:44
687,704.606.21,228,2,2016-12-13 12:52:58
670,462.591.13,880,3,2018-02-21 14:17:55
277,571.732.87,120,2,2017-08-03 23:38:48
179,954.360.21,2,2,2017-05-27 21:01:16
624,474.650.31,405,3,2017-12-19 07:48:59
482,687.464.24,498,2,2019-01-19 07:18:06
619,704.764.41,642,1,2019-10-15 08:07:10
430,896.319.41,36,3,2017-11-12 01:13:26
660,535.250.66,668,2,2019-03-01 18:54:55
145,269.708.15,4,2,2017-06-16 22:49:09
768,401.885.52,346,2,2019-04-16 01:24:30
454,687.464.24,428,3,2018-02-11 13:19:43
254,568.312.80,408,2,2017-02-22 03:39:19
504,495.235.63,480,3,2017-01-17 09:54:53
91,228.540.59,780,2,2016-05-20 14:16:41
725,103.742.23,526,1,2019-12-19 06:51:52
57,346.447.10,45,1,2018-03-02 23:05:14
352,302.122.41,849,3,2018-08-19 05:25:14
33,107.729.48,458,2,2016-05-11 04:10:44
682,788.688.48,506,3,2019-05-02 22:43:26
491,737.715.92,889,1,2019-02-20 16:57:51
657,276.954.88,837,2,2017-02-03 19:05:37
392,831.623.73,749,1,2016-01-05 15:16:09
649,512.812.74,900,1,2018-08-05 12:36:40
569,899.164.84,751,2,2016-10-26 05:24:18
972,712.164.68,388,1,2018-09-19 18:51:04
618,392.282.53,664,1,2017-07-09 17:20:11
658,656.502.48,204,3,2018-12-11 01:55:47
341,935.779.74,184,2,2019-05-01 17:28:06
639,262.844.72,459,2,2017-08-03 00:14:09
153,138.718.29,861,1,2018-04-06 18:19:49
332,208.657.37,231,1,2016-04-12 02:35:59
388,359.789.73,896,2,2019-02-12 03:08:02
986,959.794.91,794,2,2018-02-13 02:04:15
513,865.920.12,885,2,2019-11-15 14:13:28
362,316.305.55,582,2,2018-04-03 01:07:03
942,849.172.60,18,2,2019-12-06 08:51:29
863,420.964.86,438,2,2016-06-22 17:10:51
492,306.955.70,377,2,2018-06-16 17:00:32
331,964.608.71,365,3,2019-06-01 12:17:34
998,426.924.63,539,3,2019-10-23 17:45:44
744,528.219.94,698,3,2018-05-14 11:19:31
35,823.352.53,115,3,2018-10-13 22:58:23
59,118.307.70,680,2,2017-06-09 04:42:51
254,349.863.49,800,2,2017-09-21 14:42:40
925,492.787.33,408,3,2016-10-26 09:34:42
888,912.309.85,807,2,2016-05-25 05:15:42
6,204.328.52,173,1,2018-10-11 22:56:13
967,535.419.21,757,3,2018-01-18 04:26:10
114,146.495.25,387,1,2017-10-10 01:36:08
528,917.715.82,364,3,2019-07-17 13:46:42
832,665.312.12,266,1,2016-06-07 07:54:35
173,763.450.13,871,2,2016-02-03 01:05:12
499,360.305.64,640,1,2016-09-21 10:06:15
552,248.597.84,62,1,2017-02-09 19:40:55
781,665.955.90,562,2,2018-03-06 18:39:07
298,755.948.30,262,3,2017-08-26 07:22:42
462,427.983.74,317,3,2017-05-22 19:24:54
823,306.448.14,754,1,2017-07-26 06:35:07
477,509.244.95,268,2,2017-01-08 00:21:18
398,447.859.57,656,2,2017-05-27 17:15:56
527,351.205.18,43,3,2019-11-15 08:39:00
271,862.180.34,761,3,2018-06-24 02:04:31
925,826.804.19,331,1,2017-03-20 06:39:19
905,338.226.16,19,3,2019-03-08 14:26:48
410,689.627.87,584,3,2019-07-06 06:10:13
315,379.125.58,918,3,2016-08-07 09:55:40
456,761.754.68,666,1,2018-09-18 12:13:38
955,849.172.60,312,1,2017-03-01 18:57:57
431,379.125.58,892,2,2019-04-09 05:03:32
805,287.613.88,963,3,2019-03-25 08:38:20
250,899.164.84,890,3,2018-03-20 18:12:22
560,596.670.89,558,3,2018-09-02 21:43:59
60,797.565.50,870,2,2016-04-09 15:58:10
373,227.255.26,277,3,2016-09-06 19:33:16
979,168.439.25,208,2,2016-09-08 17:34:47
130,108.939.23,772,1,2018-01-12 03:24:37
271,189.207.13,490,1,2019-05-10 20:00:12
716,100.289.43,673,3,2019-08-27 05:25:07
673,437.807.55,613,1,2016-07-22 13:59:55
505,886.258.88,238,2,2019-10-28 06:25:28
866,443.629.68,942,1,2016-05-15 11:26:13
52,367.759.93,807,3,2018-06-22 23:34:46
294,442.659.59,88,1,2019-07-21 23:42:28
982,610.820.83,601,2,2018-08-13 22:02:52
638,173.121.98,552,2,2019-07-08 10:00:55
560,424.154.93,702,3,2017-01-19 10:56:08
980,453.467.23,610,3,2018-02-15 16:10:16
740,105.959.53,120,1,2017-02-04 21:24:11
757,343.942.40,931,3,2017-01-16 01:27:34
942,560.431.72,746,2,2017-06-13 19:08:34
877,269.431.67,982,3,2019-05-19 15:05:58
908,392.282.53,240,1,2017-06-23 18:32:22
538,420.964.86,282,3,2017-09-27 23:56:24
834,517.809.83,434,3,2016-07-13 03:34:41
928,259.658.36,499,3,2017-03-17 00:50:31
365,298.856.43,330,3,2016-06-19 09:33:02
327,302.188.92,997,1,2019-03-28 15:35:22
50,549.410.43,926,2,2016-12-03 09:04:27
585,550.317.43,116,1,2019-06-06 14:03:16
146,924.597.77,826,2,2019-09-15 10:45:59
176,162.340.10,441,1,2018-11-06 12:40:11
673,511.351.32,335,3,2018-07-09 01:12:23
297,644.615.47,158,1,2018-01-14 19:19:59
269,808.829.19,983,1,2018-01-02 18:32:47
103,837.975.81,368,2,2019-06-22 07:37:53
217,207.152.26,386,2,2017-03-03 14:28:38
613,864.632.83,244,2,2018-10-26 05:07:25
406,153.418.92,241,1,2017-10-01 20:29:13
133,783.565.61,361,3,2017-04-19 11:02:58
828,635.747.23,860,1,2018-05-20 12:16:37
877,341.283.37,842,2,2016-06-28 19:33:54
709,588.872.56,443,1,2018-07-18 05:05:59
324,451.986.19,649,2,2018-09-15 21:20:35
533,680.716.61,884,1,2016-04-02 09:46:21
826,306.294.64,314,3,2017-02-20 16:10:36
62,517.809.83,71,1,2019-02-17 03:11:20
283,172.765.29,428,1,2016-05-17 09:10:14
409,153.418.92,696,2,2017-07-07 11:53:19
510,338.226.16,152,3,2016-03-21 20:58:50
252,437.673.91,272,1,2019-10-14 06:28:11
617,785.810.82,946,1,2016-06-15 14:48:49
509,560.431.72,864,2,2018-05-05 18:35:58
829,835.142.84,261,1,2016-07-12 00:36:59
998,758.824.89,442,3,2016-11-12 05:36:12
438,635.747.23,143,2,2016-10-21 08:04:10
99,417.708.76,707,1,2016-05-26 10:43:07
694,493.606.74,59,2,2017-07-11 14:10:23
957,194.594.60,179,2,2019-07-22 10:10:36
622,725.573.78,139,2,2016-10-28 04:12:41
527,948.842.92,92,1,2016-01-13 09:52:33
536,637.975.91,75,2,2016-09-10 04:04:48
236,228.154.62,913,1,2018-09-08 14:41:07
866,279.262.11,493,1,2018-09-22 17:08:16
27,871.184.85,727,3,2016-02-17 04:21:03
246,357.302.32,354,3,2019-07-12 18:16:58
213,181.633.49,53,3,2016-07-10 17:09:47
183,888.228.64,688,1,2017-12-13 18:50:08
629,105.831.90,976,3,2017-04-07 05:09:46
956,108.747.86,843,3,2017-11-06 07:31:22
35,366.957.23,84,1,2016-08-09 06:15:54
342,744.882.85,16,3,2018-03-24 14:13:44
52,475.857.23,200,2,2016-05-01 21:15:26
2,262.994.18,717,2,2019-06-25 14:45:35
545,264.504.88,96,1,2017-08-28 00:28:11
79,813.756.33,507,3,2019-06-17 13:37:23
872,817.276.52,552,1,2019-10-06 06:00:25
186,745.791.36,798,1,2018-03-13 08:40:24
9,474.623.58,494,3,2017-03-25 17:12:21
55,555.826.81,436,3,2017-03-20 00:37:50
399,834.374.41,358,2,2016-06-28 01:17:33
875,669.559.39,999,1,2018-04-12 16:45:52
454,379.126.86,29,3,2016-08-08 23:52:27
507,287.613.88,261,2,2019-07-16 17:21:37
892,417.708.76,847,1,2019-10-07 00:02:56
8,724.551.80,524,3,2018-05-02 03:54:48
127,145.794.69,278,2,2019-04-13 23:10:33
621,168.253.38,144,1,2017-06-12 12:06:37
898,774.704.74,14,1,2018-12-22 04:55:28
483,471.858.42,289,1,2017-11-21 02:22:27
97,275.199.52,820,1,2018-04-06 16:21:50
612,526.766.42,741,1,2016-08-01 12:22:20
779,184.678.74,364,2,2019-03-05 09:45:53
983,468.140.18,24,1,2019-08-02 14:45:36
388,902.583.37,354,1,2019-11-08 17:15:05
487,133.607.41,1000,2,2019-09-15 07:23:38
500,834.114.47,243,1,2017-02-26 06:08:04
530,651.752.65,445,3,2019-01-07 10:01:01
807,394.246.98,914,2,2017-05-20 11:17:05
97,213.686.88,723,1,2016-09-03 01:19:52
799,108.546.74,801,2,2018-03-03 20:51:48
966,369.644.18,456,1,2018-03-10 19:19:44
986,644.628.85,581,2,2018-12-02 17:04:34
28,269.708.15,841,3,2017-08-19 10:08:15
134,306.181.41,251,2,2016-01-27 11:48:08
55,351.205.18,266,1,2017-10-25 12:46:52
714,862.382.34,686,3,2017-02-05 08:41:45
256,707.822.85,278,3,2018-02-25 11:27:06
160,433.982.30,387,3,2018-09-07 21:37:38
18,579.846.73,99,3,2018-12-19 00:28:39
73,432.774.86,266,1,2016-10-02 20:34:50
18,689.987.99,282,2,2016-02-25 10:01:28
726,271.955.63,297,3,2018-06-26 08:47:15
339,507.666.67,14,1,2017-10-21 12:43:33
590,710.242.33,471,2,2018-04-27 18:07:13
938,733.898.51,110,1,2018-06-19 20:05:11
899,369.607.65,205,1,2019-08-13 09:44:35
490,752.230.89,420,1,2017-03-08 08:41:47
792,834.374.41,233,2,2017-04-24 11:33:16
162,277.186.12,190,3,2016-06-25 13:53:42
63,550.538.22,814,2,2018-11-09 19:03:31
76,223.284.10,971,1,2017-10-18 02:46:04
657,660.870.86,897,1,2019-03-27 15:10:19
948,215.414.53,264,2,2017-04-16 20:18:59
360,450.585.62,246,3,2018-12-12 13:07:16
141,297.106.68,92,3,2017-11-18 05:11:50
715,229.303.26,633,2,2018-10-03 01:19:17
326,228.406.59,142,3,2019-09-28 00:24:21
868,187.976.49,306,3,2019-04-27 22:53:53
88,626.506.88,504,2,2018-07-27 12:20:20
466,955.787.57,285,2,2017-01-16 02:47:15
793,688.434.86,770,2,2019-02-10 21:44:50
964,114.562.18,414,3,2018-02-01 15:19:08
513,311.664.31,314,3,2016-02-19 02:13:05
265,741.548.66,659,3,2018-03-23 10:04:23
41,883.212.92,298,3,2016-07-24 08:46:36
308,411.391.37,388,1,2017-12-23 05:16:04
669,276.654.16,503,3,2018-03-04 14:07:18
190,766.101.78,728,2,2019-03-17 10:04:56
829,936.319.57,519,2,2019-06-27 17:23:08
550,415.339.82,836,1,2018-06-10 01:15:41
499,830.160.79,270,2,2018-05-08 11:14:09
67,226.628.43,314,2,2018-10-27 14:10:18
755,184.107.63,667,1,2016-08-18 00:51:08
423,995.990.68,494,3,2018-01-15 21:29:58
161,302.169.17,208,2,2018-02-12 22:34:33
566,930.211.92,579,3,2016-06-21 17:47:25
320,579.846.88,612,1,2018-03-04 23:08:32
980,837.689.89,687,3,2017-03-13 05:42:06
91,473.202.56,578,1,2017-03-12 08:36:35
806,209.669.70,690,2,2017-05-28 07:49:17
774,604.526.11,273,1,2016-07-28 04:11:36
930,936.696.50,242,1,2016-11-05 00:26:05
916,665.113.27,251,3,2016-06-20 21:47:05
606,218.825.20,245,3,2018-12-10 00:13:08
432,404.575.83,773,2,2017-03-14 14:45:24
272,855.137.32,100,3,2017-08-15 03:01:24
128,239.152.30,975,3,2019-10-02 11:07:37
192,418.439.53,837,3,2017-01-11 13:15:49
823,921.128.46,806,3,2017-05-14 12:34:46
376,338.226.16,633,1,2017-06-15 11:58:49
134,184.107.63,917,2,2016-10-18 18:06:07
160,779.336.45,971,3,2018-09-19 08:24:48
636,210.474.93,454,1,2018-08-28 20:22:26
922,406.836.88,205,2,2016-07-23 13:35:23
13,703.951.19,771,1,2019-03-18 02:49:55
298,549.410.43,501,2,2018-02-20 23:23:22
694,805.931.42,461,2,2017-10-22 00:30:01
84,749.647.37,455,1,2016-06-27 11:46:00
41,314.151.18,453,2,2016-03-01 10:24:43
394,115.177.60,873,2,2018-08-27 03:43:10
241,822.984.21,229,3,2017-11-28 10:55:08
78,287.613.88,671,3,2017-02-22 06:54:21
168,298.839.49,23,1,2016-07-07 01:11:53
300,343.942.40,990,2,2016-09-15 23:16:15
340,292.162.34,269,3,2018-02-13 03:35:50
75,864.632.83,132,3,2018-02-07 21:45:18
433,108.747.86,237,1,2017-11-01 10:21:48
149,788.688.48,994,2,2017-02-05 03:56:18
654,276.954.88,146,2,2018-11-07 13:48:04
160,920.330.42,877,3,2018-07-14 10:57:35
512,732.848.48,737,2,2017-11-07 23:16:12
336,883.212.92,530,3,2016-10-24 05:56:11
828,276.654.16,394,1,2017-06-06 03:41:43
337,707.822.85,830,2,2018-02-07 06:43:36
276,102.813.44,628,1,2017-04-17 12:14:15
660,382.499.17,770,2,2019-12-13 09:26:12
125,248.782.38,456,2,2017-01-26 23:03:36
114,466.942.76,248,2,2018-02-05 23:33:03
451,807.312.90,213,3,2019-05-05 02:58:05
526,613.824.34,952,3,2018-05-10 16:21:02
28,214.317.54,993,2,2017-09-08 08:11:16
322,519.932.60,149,2,2019-04-19 15:54:34
288,442.840.10,154,3,2017-11-19 06:30:34
306,486.526.90,842,1,2019-03-03 19:30:46
967,938.393.10,930,3,2017-02-02 07:13:29
214,206.326.56,909,1,2016-05-07 23:17:52
644,689.627.87,648,2,2019-07-25 21:01:54
596,267.949.97,245,3,2016-03-06 20:00:54
559,150.694.78,436,1,2017-08-05 07:19:31
954,767.617.15,407,3,2016-09-14 17:06:45
340,966.982.65,509,2,2017-07-15 19:02:37
256,689.987.99,203,1,2019-02-26 02:29:47
717,298.839.49,636,1,2017-10-14 19:39:26
545,577.547.59,588,3,2017-07-25 17:17:02
421,131.699.71,377,1,2019-07-23 05:04:37
839,191.122.57,917,2,2017-12-19 11:37:07
646,752.230.89,545,3,2019-06-09 04:35:49
655,217.641.23,372,3,2017-04-10 11:33:49
402,617.938.94,985,2,2019-11-22 16:44:21
372,901.599.34,893,1,2017-01-05 21:51:12
525,725.573.78,932,2,2018-10-19 11:28:08
397,519.932.60,377,1,2019-02-18 06:08:19
895,486.526.90,653,2,2019-07-16 08:50:15
477,161.905.20,253,2,2016-07-02 01:23:04
41,235.840.77,440,2,2017-02-12 13:57:09
335,871.161.74,395,3,2016-09-03 14:01:05
420,727.294.57,597,2,2019-08-08 04:59:37
461,873.567.26,871,3,2017-05-15 01:43:27
734,131.374.69,787,2,2017-07-12 11:43:13
587,197.154.68,116,1,2018-08-01 13:28:30
773,167.451.15,719,1,2018-09-27 07:33:02
575,586.584.83,732,1,2016-08-14 13:11:50
162,470.425.94,131,1,2017-10-08 18:20:53
412,431.636.32,361,1,2017-05-10 09:37:55
391,615.641.92,740,1,2017-04-16 14:31:06
558,398.199.96,696,2,2017-07-20 04:12:50
190,630.265.38,711,2,2018-11-28 00:57:07
184,867.559.97,152,2,2016-12-05 08:03:05
67,517.813.92,742,1,2017-12-22 04:13:01
599,189.877.30,863,3,2016-12-28 01:43:31
428,995.990.68,128,2,2018-08-21 11:15:34
809,132.392.91,127,3,2016-02-28 19:48:54
716,994.657.34,750,2,2017-11-07 06:21:01
939,487.119.30,620,1,2018-12-21 13:25:15
370,373.623.94,307,1,2016-01-02 14:06:51
302,111.589.16,56,2,2019-11-28 12:37:35
809,896.319.41,343,1,2018-09-11 09:20:02
937,369.607.65,322,2,2017-02-14 15:51:59
350,938.133.56,995,2,2016-05-14 19:21:55
892,515.571.78,59,1,2016-01-22 15:01:39
542,437.807.55,71,1,2019-04-20 02:11:43
849,443.538.88,988,2,2016-02-27 11:00:20
629,343.730.36,904,1,2019-11-13 11:42:32
118,474.650.31,549,2,2019-06-11 13:19:15
303,779.336.45,176,1,2017-03-17 09:46:06
10,394.429.40,968,3,2017-02-08 18:25:18
100,321.599.76,938,2,2016-11-08 06:56:07
137,167.451.15,511,1,2017-10-18 06:14:44
277,948.842.92,427,1,2016-12-27 08:24:53
235,526.116.11,413,2,2017-08-06 21:52:39
753,302.122.41,151,2,2018-01-19 18:44:32
946,393.671.15,794,1,2017-02-26 07:40:06
27,929.130.40,805,3,2018-06-04 11:27:57
734,857.821.40,794,2,2019-02-14 05:23:36
454,778.563.38,316,2,2017-04-23 01:48:07
767,807.857.44,311,3,2017-08-07 23:09:32
106,682.738.94,430,2,2018-01-01 07:10:48
380,316.305.55,985,1,2016-09-18 14:46:31
23,876.105.84,201,3,2017-10-03 21:28:01
122,688.434.86,996,2,2017-04-21 12:34:39
66,302.188.92,899,2,2018-01-25 17:21:17
476,402.305.54,17,2,2016-04-23 00:14:15
910,317.587.86,58,3,2019-05-03 17:50:58
84,610.820.83,670,1,2019-10-22 10:21:39
746,920.965.50,820,2,2019-11-18 21:44:24
689,363.687.34,248,2,2018-06-04 13:35:53
649,507.666.67,766,1,2016-01-24 22:17:14
407,184.107.63,273,1,2016-03-01 04:41:10
988,119.776.60,733,1,2017-10-26 17:50:11
410,306.181.41,634,2,2018-08-27 01:11:13
330,487.119.30,970,1,2017-12-16 21:59:45
725,981.820.13,283,2,2019-07-15 01:46:39
361,596.670.89,596,3,2016-08-15 12:55:34
451,834.114.47,332,3,2019-03-14 04:55:04
912,167.451.15,749,1,2017-10-05 08:33:26
966,535.419.21,553,3,2019-11-13 10:54:51
893,755.651.70,836,3,2018-06-13 13:57:18
702,847.150.41,290,3,2018-12-22 05:24:01
790,322.445.53,292,2,2016-09-17 06:32:04
361,665.955.90,292,2,2016-12-09 13:02:00
835,516.554.48,149,2,2018-09-03 00:06:42
595,840.265.59,562,1,2019-08-06 14:41:58
932,390.993.77,733,2,2018-08-25 14:57:27
979,743.216.23,637,1,2017-07-05 18:01:29
594,746.139.15,167,1,2017-09-10 08:59:06
200,367.323.58,898,1,2016-04-09 13:33:45
357,228.470.82,503,1,2016-05-07 04:02:40
439,612.122.86,837,2,2017-03-22 20:08:59
327,533.392.54,943,1,2018-04-23 08:24:59
559,410.963.80,149,1,2017-10-06 20:40:43
541,843.504.67,598,3,2016-05-27 12:40:11
568,252.846.18,597,1,2019-12-05 00:00:11
639,402.665.77,609,2,2017-11-09 00:44:10
475,356.906.80,677,2,2017-08-19 15:31:25
227,948.842.92,255,1,2017-05-05 16:57:54
809,305.558.97,196,3,2019-12-15 03:55:06
663,148.939.37,585,1,2017-11-02 15:32:21
247,215.332.71,411,2,2017-04-08 22:34:34
704,948.842.92,152,2,2019-02-17 16:15:24
202,619.850.36,808,3,2019-09-03 01:17:16
266,577.466.91,387,2,2018-05-05 03:16:19
671,930.211.92,634,3,2018-11-02 06:53:35
79,105.396.30,710,2,2017-11-01 03:58:37
727,866.394.33,675,3,2016-07-15 03:29:48
794,184.107.63,172,2,2016-03-04 23:14:12
774,820.422.63,376,3,2017-10-10 10:08:01
692,737.390.50,106,1,2017-01-19 23:20:39
866,410.965.20,160,2,2017-03-11 10:23:09
100,234.746.38,505,2,2016-01-18 19:33:54
942,392.256.10,711,2,2017-05-10 17:20:52
961,406.836.88,987,1,2018-05-24 07:09:47
584,610.820.83,577,3,2017-10-07 17:04:47
405,168.253.38,373,3,2017-12-12 12:20:38
982,206.418.77,420,3,2016-06-25 04:14:12
136,749.437.35,926,2,2016-08-23 23:29:32
466,323.391.56,794,2,2016-03-19 09:14:01
519,210.969.80,896,2,2018-12-16 03:23:26
843,924.167.13,896,1,2019-08-04 21:38:18
664,948.479.36,545,1,2019-09-03 21:05:18
693,220.556.16,459,2,2018-12-11 15:01:00
357,869.140.65,187,1,2017-03-04 04:35:55
962,455.761.38,240,1,2016-06-05 23:56:59
169,244.823.10,253,1,2016-02-05 02:17:06
337,276.654.16,998,1,2018-10-11 03:27:00
432,411.408.57,251,1,2017-03-28 14:39:57
615,450.828.61,95,1,2017-07-20 03:47:34
262,287.613.88,818,1,2017-07-15 11:25:14
211,836.120.63,685,3,2018-01-16 14:03:37
362,471.858.42,77,2,2017-02-06 03:53:52
782,474.675.80,939,1,2017-08-10 08:02:48
26,276.954.88,959,2,2016-04-05 19:44:33
112,310.747.12,938,1,2018-11-18 18:13:56
832,831.707.49,541,1,2019-10-03 17:25:03
224,118.399.40,878,1,2016-04-21 21:44:23
266,620.958.64,556,1,2017-02-24 10:19:42
527,776.888.84,748,3,2019-06-27 21:19:43
978,956.783.47,765,1,2019-02-26 12:41:01
770,102.530.74,747,2,2016-08-18 10:19:12
15,783.565.61,868,2,2019-03-24 22:39:05
734,324.965.79,170,1,2019-07-25 01:17:16
417,535.250.66,183,3,2017-02-02 22:02:44
455,433.472.82,713,1,2017-03-15 14:42:39
95,442.840.10,137,3,2018-10-14 08:14:53
8,259.658.36,617,1,2016-01-10 19:01:13
337,322.445.53,350,2,2017-03-23 08:06:05
905,235.840.77,977,2,2018-03-06 02:04:58
585,797.565.50,607,1,2019-08-21 13:08:05
582,553.712.54,951,3,2017-07-13 10:00:38
435,415.339.82,216,2,2018-07-23 02:52:40
510,269.728.59,48,2,2018-02-19 02:10:20
95,474.974.32,330,1,2018-08-24 20:58:06
562,896.319.41,558,3,2017-06-22 03:19:17
625,778.563.38,955,1,2019-07-24 21:06:07
231,624.859.94,723,1,2018-05-28 07:06:47
818,394.284.53,481,3,2018-04-27 18:43:55
367,834.374.41,397,3,2018-04-22 17:43:03
892,369.607.65,388,1,2017-02-02 04:05:35
30,669.899.74,621,3,2018-06-12 11:11:15
559,511.351.32,416,2,2019-03-16 18:28:19
543,377.921.56,647,3,2018-07-24 03:39:53
645,948.842.92,789,2,2018-02-04 19:13:39
179,704.579.83,288,3,2016-07-03 02:39:00
646,635.747.23,347,1,2017-07-26 23:40:57
989,434.905.84,875,2,2019-06-15 16:45:43
